State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,FluB_Rpt,FluB_Ind,FluB_Exp,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Rpt,Meas_Ind,Meas_Exp,Pert_Rpt,Pert_Ind,Pert_Exp,CRS_Rpt,CRS_Ind,CRS_Exp,Syphilis_Rpt,Syphilis_Ind,Syphilis_Exp,ID_Time_Span,Pap_Smear,CI_Min_Pap_Smear,CI_Max_Pap_Smear,Mammogram,CI_Min_Mammogram,CI_Max_Mammogram,Proctoscopy,CI_Min_Proctoscopy,CI_Max_Proctoscopy,Pneumo_Vax,CI_Min_Pneumo_Vax,CI_Max_Pneumo_Vax,Flu_Vac,CI_Min_Flu_Vac,CI_Max_Flu_Vac
2,240,Southeast Fairbanks,Alaska,AK,80,1,4,1,1,3,6,0,3,2,0,3,0,0,3,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
2,261,Valdez-Cordova,Alaska,AK,78,0,3,0,2,3,6,2,4,2,0,3,0,3,4,5,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
2,270,Wade Hampton,Alaska,AK,88,6,4,1,59,4,8,1,3,2,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
2,280,Wrangell-Petersburg,Alaska,AK,78,0,3,0,7,4,4,0,3,1,0,3,0,0,3,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
2,282,Yakutat,Alaska,AK,78,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
2,290,Yukon-Koyukuk,Alaska,AK,83,1,4,1,0,3,7,2,4,1,0,3,0,2,4,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
4,1,Apache,Arizona,AZ,77,30,4,7,4,3,10,1,3,10,0,3,0,12,4,27,0,3,0,9,4,3,1999-2003,78.8,71.9,85.7,70.1,60.6,79.6,32.8,24.9,40.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
4,3,Cochise,Arizona,AZ,7,5,4,4,27,4,14,11,3,14,0,3,0,0,3,7,0,3,0,1,3,14,2001-2003,77.5,73.6,81.4,73.4,68,78.8,44.4,39.8,48.9,64.7,59.1,70.3,65.3,59.7,70.9
4,5,Coconino,Arizona,AZ,77,11,4,12,35,4,18,21,4,18,0,3,0,14,3,47,0,3,0,10,4,6,1999-2003,84.9,81.6,88.1,77.4,71.2,83.6,40,34.9,45.2,64.5,57.3,71.6,69.2,62.3,76
4,7,Gila,Arizona,AZ,36,2,4,0,7,4,15,12,4,13,0,3,0,6,4,3,0,3,0,0,3,5,1999-2003,77.1,70,84.2,78.7,70,87.4,43,34.4,51.7,63,53.2,72.7,63.8,54,73.5
4,9,Graham,Arizona,AZ,51,1,4,0,7,4,8,7,4,7,0,3,0,1,3,7,0,3,0,4,4,3,1999-2003,74.6,66.5,82.7,-1111.1,-1111.1,-1111.1,29.3,20.5,38.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
4,11,Greenlee,Arizona,AZ,78,1,4,0,4,4,5,1,4,2,0,3,0,0,3,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
4,12,La Paz,Arizona,AZ,88,2,4,2,21,4,22,4,4,6,0,3,0,0,3,2,1,4,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
4,13,Maricopa,Arizona,AZ,1,140,4,0,529,4,395,441,4,296,2,3,0,451,4,296,0,3,0,435,4,395,2001-2003,85.2,83.4,87,84.4,82,86.8,46,43.3,48.7,68.8,65.8,71.8,67.8,64.8,70.8
4,15,Mohave,Arizona,AZ,6,28,4,0,20,4,15,25,4,20,0,3,0,244,4,20,0,3,0,2,3,10,2001-2003,73.6,69.5,77.7,74.3,69.1,79.6,37.6,33.3,41.8,62.7,57.7,67.7,59.2,54.1,64.2
4,17,Navajo,Arizona,AZ,8,17,4,5,25,4,15,14,3,20,0,3,0,5,4,10,0,3,0,14,4,15,1999-2003,75.9,71.6,80.2,70.8,64.6,76.9,32.6,27.8,37.4,62.4,56.2,68.6,61.6,55.4,67.9
4,19,Pima,Arizona,AZ,3,37,3,26,178,4,131,117,3,105,0,3,0,397,4,79,0,3,0,92,3,158,2001-2003,82.4,80.4,84.4,82.5,79.8,85.2,47.3,44.7,49.9,68.2,65.3,71.1,68.3,65.5,71.1
4,21,Pinal,Arizona,AZ,7,10,4,6,33,4,23,31,4,23,0,3,0,13,4,12,0,3,0,2,3,23,2001-2003,82,78.5,85.5,79.5,74.6,84.3,45.2,40.7,49.8,69.5,64.4,74.5,71.3,66.6,75.9
4,23,Santa Cruz,Arizona,AZ,51,2,4,0,117,4,10,6,3,8,0,3,0,2,3,8,0,3,0,4,4,4,1999-2003,86,80.5,91.5,82.1,72.9,91.2,36.3,27.8,44.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
4,25,Yavapai,Arizona,AZ,16,7,3,5,9,4,27,14,4,11,0,3,0,466,4,32,0,3,0,1,3,5,2001-2003,76.8,73,80.5,82.9,78.9,86.9,46.1,41.9,50.2,72.5,68.5,76.6,66.7,62.4,71
4,27,Yuma,Arizona,AZ,7,2,3,5,100,4,20,14,3,20,0,3,0,3,3,10,0,3,0,0,3,20,2001-2003,77.3,73.4,81.2,79.6,74.5,84.7,43.1,38.7,47.6,63.5,58.2,68.9,59.8,54.1,65.4
5,1,Arkansas,Arkansas,AR,75,2,4,0,5,3,15,4,3,6,0,3,0,166,4,12,0,3,0,21,4,8,1994-2003,70.8,62.4,79.2,71.3,61.5,81,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,3,Ashley,Arkansas,AR,68,0,3,0,2,3,7,2,3,7,0,3,0,8,4,2,0,3,0,53,4,19,1994-2003,76.7,69.1,84.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,5,Baxter,Arkansas,AR,50,0,3,0,3,4,4,2,3,4,0,3,0,46,4,2,0,3,0,0,3,2,1999-2003,77.9,72.9,82.9,77.1,70.9,83.3,48.2,39.9,56.5,59.5,51.3,67.7,66.5,58.7,74.3
5,7,Benton,Arkansas,AR,13,0,3,5,14,4,10,9,4,10,0,3,0,3,3,15,0,3,0,0,3,5,2001-2003,78.1,75.1,81.1,77.6,73.8,81.5,46.7,41.3,52,66,60.6,71.4,70.2,65.1,75.2
5,9,Boone,Arkansas,AR,49,0,3,2,1,3,5,2,3,3,0,3,0,3,4,10,0,3,0,0,3,2,1999-2003,75.2,69.6,80.9,67.9,59.4,76.4,33.2,24.8,41.6,65.4,55.4,75.4,70.4,60.6,80.2
5,11,Bradley,Arkansas,AR,70,0,3,0,7,3,11,0,3,4,0,3,0,0,3,2,0,3,0,5,4,1,1994-2003,80.6,70.9,90.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,13,Calhoun,Arkansas,AR,43,0,3,0,4,4,3,1,4,1,0,3,0,0,3,1,0,3,0,0,3,2,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,15,Carroll,Arkansas,AR,64,0,3,0,25,4,7,7,4,5,0,3,0,3,4,5,0,3,0,0,3,0,1994-2003,69.2,61.1,77.3,69.6,59.9,79.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,17,Chicot,Arkansas,AR,67,0,3,0,0,3,4,4,4,4,0,3,0,1,4,1,0,3,0,79,4,17,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,19,Clark,Arkansas,AR,71,0,3,0,4,3,12,2,3,5,0,3,0,7,4,5,0,3,0,21,4,9,1994-2003,70.9,62.2,79.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,21,Clay,Arkansas,AR,63,0,3,0,4,3,14,4,3,5,0,3,0,2,4,2,0,3,0,0,3,5,1994-2003,74.4,66.2,82.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,23,Cleburne,Arkansas,AR,64,0,3,0,2,3,7,3,3,5,0,3,0,4,4,5,0,3,0,1,3,0,1994-2003,78.3,71.7,84.9,81.1,73.6,88.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,75.7,66,85.4
5,25,Cleveland,Arkansas,AR,41,0,3,1,2,4,2,2,3,3,0,3,0,0,3,1,0,3,0,8,4,2,1994-2003,87.1,79,95.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,27,Columbia,Arkansas,AR,35,0,3,1,4,4,6,1,3,4,0,3,0,2,4,3,0,3,0,19,4,4,1999-2003,86.2,80.7,91.7,74.1,64.1,84.1,23.8,13.8,33.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,29,Conway,Arkansas,AR,43,0,3,0,2,3,12,1,3,4,0,3,0,16,4,4,0,3,0,16,4,6,1994-2003,79.2,71.7,86.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,31,Craighead,Arkansas,AR,22,0,3,0,15,4,8,9,4,4,0,3,0,0,3,4,0,3,0,10,4,8,1999-2003,83.4,79.8,87,71.6,65,78.2,38,30.6,45.5,60.7,52,69.4,61.9,53.2,70.7
5,33,Crawford,Arkansas,AR,33,1,3,0,41,4,5,37,4,5,0,3,0,0,3,8,0,3,0,0,3,5,1999-2003,72.4,66.3,78.4,67,57.9,76.2,32.4,22.9,41.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,35,Crittenden,Arkansas,AR,53,2,4,0,3,3,3,9,4,5,0,3,0,0,3,0,0,3,0,47,4,10,1999-2003,77.9,71.8,83.9,73.2,63.8,82.5,26.3,16.9,35.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,37,Cross,Arkansas,AR,68,1,4,0,5,4,6,8,4,6,0,3,0,0,3,2,0,3,0,15,4,16,1994-2003,79.3,71.2,87.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,39,Dallas,Arkansas,AR,74,0,3,0,4,3,10,1,3,2,0,3,0,3,4,2,0,3,0,7,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,41,Desha,Arkansas,AR,67,0,3,0,4,4,5,10,4,5,0,3,0,0,3,2,0,3,0,31,4,18,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,43,Drew,Arkansas,AR,67,0,3,0,3,3,6,2,3,6,0,3,0,4,4,2,0,3,0,15,4,22,1994-2003,74,65.1,82.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,45,Faulkner,Arkansas,AR,19,0,3,4,3,3,9,1,3,9,0,3,0,25,4,18,0,3,0,1,3,0,1999-2003,82.3,78.3,86.2,76.9,71,82.9,44,36.4,51.7,61.5,52.3,70.7,71.4,62.9,79.8
5,47,Franklin,Arkansas,AR,43,0,3,0,29,4,10,3,4,3,0,3,0,3,4,3,0,3,0,7,4,5,1994-2003,73.9,65.3,82.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,49,Fulton,Arkansas,AR,70,0,3,0,4,3,10,2,4,3,0,3,0,5,4,2,0,3,0,0,3,1,1994-2003,75.5,66,84.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,51,Garland,Arkansas,AR,24,2,3,4,14,4,13,14,4,9,0,3,0,30,4,4,0,3,0,3,4,4,1999-2003,71.7,67.6,75.9,74,69,79.1,42.6,36.6,48.7,62.5,56.2,68.9,69.8,63.9,75.6
5,53,Grant,Arkansas,AR,39,0,3,0,8,4,6,4,4,3,0,3,0,18,4,5,0,3,0,0,3,2,1994-2003,83,75.1,90.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,55,Greene,Arkansas,AR,50,1,4,0,1,3,4,6,4,4,0,3,0,1,4,2,0,3,0,2,4,2,1999-2003,72.7,66.2,79.3,60.6,51.1,70.2,34.4,24.5,44.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,57,Hempstead,Arkansas,AR,76,2,4,0,4,3,9,2,3,7,0,3,0,8,4,2,0,3,0,42,4,23,1994-2003,82.5,75.6,89.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,59,Hot Spring,Arkansas,AR,49,0,3,2,1,3,5,3,3,3,0,3,0,43,4,9,0,3,0,0,3,2,1999-2003,73.6,66.6,80.6,74.6,66.1,83,33.3,23.3,43.3,-1111.1,-1111.1,-1111.1,83.3,75.4,91.2
5,61,Howard,Arkansas,AR,43,1,4,0,7,3,9,0,3,3,0,3,0,18,4,3,0,3,0,8,4,4,1994-2003,82,73.7,90.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,63,Independence,Arkansas,AR,32,0,3,0,5,4,3,2,3,3,0,3,0,1,3,2,0,3,0,1,4,2,1999-2003,74.8,68.7,80.9,73.6,65.6,81.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,65,Izard,Arkansas,AR,71,0,3,0,1,3,7,2,4,3,0,3,0,4,4,3,0,3,0,0,3,5,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,67,Jackson,Arkansas,AR,72,0,3,0,8,4,11,12,4,5,0,3,0,2,4,2,0,3,0,31,4,5,1994-2003,73,63.5,82.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,69,Jefferson,Arkansas,AR,8,1,3,4,4,3,13,27,4,17,0,3,0,15,4,8,0,3,0,13,4,13,1999-2003,84.9,80.9,88.9,78,71.8,84.3,39.8,31.6,48.1,-1111.1,-1111.1,-1111.1,75.4,67,83.7
5,71,Johnson,Arkansas,AR,64,0,3,0,21,4,7,4,4,4,0,3,0,1,3,4,0,3,0,1,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,73,Lafayette,Arkansas,AR,75,0,3,0,0,3,6,1,3,3,0,3,0,5,4,5,0,3,0,1,3,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,75,Lawrence,Arkansas,AR,72,1,4,0,2,3,11,5,4,5,0,3,0,2,4,2,0,3,0,0,3,5,1994-2003,79.3,70.1,88.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,77,Lee,Arkansas,AR,67,0,3,0,5,4,4,15,4,4,0,3,0,6,4,1,0,3,0,14,4,15,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,79,Lincoln,Arkansas,AR,44,0,3,0,1,3,3,9,4,3,0,3,0,3,4,1,0,3,0,4,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,81,Little River,Arkansas,AR,42,0,3,0,2,3,9,19,4,3,0,3,0,0,3,4,0,3,0,5,4,4,1994-2003,84.4,75.2,93.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,83,Logan,Arkansas,AR,76,0,3,0,20,4,9,20,4,7,0,3,0,0,3,2,0,3,0,1,3,22,1994-2003,72.3,64.2,80.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,85,Lonoke,Arkansas,AR,29,1,3,0,0,3,5,6,4,3,0,3,0,115,4,14,0,3,0,0,3,3,1999-2003,79.9,74.3,85.4,74.5,66.5,82.4,39.4,30.1,48.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,87,Madison,Arkansas,AR,43,0,3,0,9,4,8,2,3,3,0,3,0,0,3,3,0,3,0,0,3,4,1994-2003,73.2,63.9,82.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,89,Marion,Arkansas,AR,71,0,3,0,12,4,8,5,4,3,0,3,0,14,4,3,0,3,0,0,3,6,1994-2003,75.7,67.3,84.1,85.2,77.2,93.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,91,Miller,Arkansas,AR,52,0,3,0,3,3,4,2,3,4,0,3,0,3,4,2,0,3,0,6,4,6,1999-2003,73.3,67.2,79.5,58.3,48.6,68,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,93,Mississippi,Arkansas,AR,8,0,3,3,17,4,8,7,3,10,0,3,0,1,3,5,0,3,0,4,4,8,1999-2003,76.8,71.1,82.5,68.2,60.1,76.4,33.2,23.7,42.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,95,Monroe,Arkansas,AR,75,0,3,0,3,4,7,2,3,3,0,3,0,87,4,6,0,3,0,3,4,4,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,97,Montgomery,Arkansas,AR,70,0,3,0,23,4,8,1,3,3,0,3,0,1,4,2,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,99,Nevada,Arkansas,AR,75,0,3,0,1,3,7,1,3,3,0,3,0,3,4,6,0,3,0,2,3,4,1994-2003,81,71.5,90.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,101,Newton,Arkansas,AR,74,0,3,0,9,4,9,0,3,2,0,3,0,5,4,2,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,103,Ouachita,Arkansas,AR,36,0,3,0,0,3,8,1,3,7,0,3,0,3,4,1,0,3,0,29,4,3,1999-2003,73.5,66.6,80.4,77.2,68.3,86.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,105,Perry,Arkansas,AR,62,0,3,0,1,3,8,3,4,2,0,3,0,20,4,4,0,3,0,2,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,107,Phillips,Arkansas,AR,51,0,3,0,0,3,6,5,4,5,0,3,0,3,4,5,0,3,0,6,4,3,1999-2003,73.8,65.2,82.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,109,Pike,Arkansas,AR,62,1,4,0,5,4,9,1,3,2,0,3,0,110,4,4,0,3,0,2,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,111,Poinsett,Arkansas,AR,76,0,3,0,11,4,10,25,4,8,0,3,0,0,3,3,0,3,0,4,3,25,1994-2003,72.1,64.1,80.1,79.9,71.8,88,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,113,Polk,Arkansas,AR,71,0,3,0,10,4,10,0,3,4,0,3,0,7,4,4,0,3,0,0,3,8,1994-2003,76.4,69.4,83.5,66.2,56.5,75.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,115,Pope,Arkansas,AR,23,0,3,0,7,4,8,17,4,8,0,3,0,5,4,5,0,3,0,0,3,3,1999-2003,75.5,70,81,71.9,64.1,79.7,36.3,26.6,46.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,117,Prairie,Arkansas,AR,61,0,3,0,3,3,6,6,4,1,0,3,0,14,4,2,0,3,0,1,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,119,Pulaski,Arkansas,AR,5,3,3,11,12,3,44,38,3,44,0,3,0,351,4,44,0,3,0,20,4,22,2001-2003,82.9,81,84.7,78.9,76,81.8,50,46.3,53.8,62.3,58.1,66.6,66.3,62.3,70.3
5,121,Randolph,Arkansas,AR,72,0,3,0,2,3,11,6,4,5,0,3,0,0,3,2,0,3,0,0,3,5,1994-2003,70.7,62.3,79.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,123,St. Francis,Arkansas,AR,52,0,3,0,8,4,3,4,4,3,5,4,0,12,4,1,0,3,0,18,4,4,1999-2003,73.9,65.5,82.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,125,Saline,Arkansas,AR,45,0,3,4,2,3,8,7,4,4,0,3,0,213,4,25,0,3,0,4,4,0,1999-2003,79.3,75,83.5,79.3,73.5,85,50.8,44.1,57.4,57.4,49.2,65.5,74.6,67.8,81.5
5,127,Scott,Arkansas,AR,70,0,3,0,16,4,10,6,4,3,0,3,0,0,3,2,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,129,Searcy,Arkansas,AR,70,0,3,0,3,3,7,1,3,2,0,3,0,21,4,2,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,131,Sebastian,Arkansas,AR,6,0,3,0,36,4,11,60,4,14,0,3,0,10,4,14,0,3,0,1,3,7,2001-2003,77.1,73.1,81.1,75.7,69.9,81.6,39.4,32.7,46.1,68.9,61.9,75.9,69,61.5,76.5
5,133,Sevier,Arkansas,AR,76,0,3,0,16,4,6,2,3,5,0,3,0,4,4,2,0,3,0,0,3,15,1994-2003,73,64.2,81.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,135,Sharp,Arkansas,AR,72,1,4,0,7,4,10,1,3,5,0,3,0,3,4,2,0,3,0,5,4,5,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,137,Stone,Arkansas,AR,70,0,3,0,3,3,10,1,3,3,0,3,0,4,4,2,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,139,Union,Arkansas,AR,36,0,3,0,0,3,14,3,3,11,0,3,0,2,3,2,0,3,0,35,4,5,1999-2003,78.7,73.6,83.8,73,65.1,80.9,28.6,20.8,36.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,141,Van Buren,Arkansas,AR,71,0,3,0,3,3,8,2,3,3,0,3,0,10,4,3,0,3,0,1,3,6,1994-2003,69.8,61.4,78.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
5,143,Washington,Arkansas,AR,14,0,3,5,13,4,10,25,4,10,0,3,0,5,3,15,0,3,0,17,4,10,2001-2003,78,74.9,81.1,74.6,69.8,79.3,36.8,31,42.6,61.8,55.3,68.3,65.6,59.1,72.1
