Strata_ID_Number,D_Wh_Cancer,D_Bl_Cancer,D_Hi_Cancer,No_Exercise,Few_Fruit_Veg,Obesity,Smoker,Uninsured,Prim_Care_Phys_Rate,Community_Health_Center_Ind
29,-1111,18,-1111,27.8,78.6,24.5,26.6,5690,45.3,1
16,11,-1111,-1111,27.2,76.2,23.6,24.6,19798,67,1
51,21,-1111,-1111,-1111.1,-1111.1,25.6,17.7,5126,45.8,1
42,16,21,-1111,-1111.1,86.6,-1111.1,-1111.1,3315,41.8,1
28,16,-1111,-1111,33.5,74.6,24.2,23.6,8131,16.2,2
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2295,54.3,1
76,12,10,-1111,24.5,-1111.1,22,27.3,4055,43.3,1
6,-1111,11,-1111,29.2,81.9,27,25.5,16456,75.8,1
50,12,17,-1111,34.7,84.6,-1111.1,11.7,5533,53.6,1
64,12,-1111,-1111,-1111.1,-1111.1,-1111.1,23.6,3583,28.5,2
32,11,15,-1111,30.3,82.8,31.2,30,6130,31.1,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,17.1,2677,33.8,1
51,21,-1111,-1111,31.5,-1111.1,-1111.1,-1111.1,4593,55,2
63,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,23.9,2320,35.8,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2107,0,2
32,11,15,-1111,23.3,-1111.1,25.5,23,6764,48.3,1
21,14,26,-1111,30.2,76.9,30.1,21.7,8141,60.4,1
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,12.3,2657,60.3,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2028,9,1
35,11,-1111,-1111,28.8,-1111.1,30.2,27.8,6094,59.5,1
71,12,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2504,14.6,1
21,14,26,-1111,29.4,76.2,22.2,27.6,11912,53.8,1
33,12,14,-1111,30.4,79.5,25,29.3,7831,24.6,2
52,15,13,-1111,31.5,85.9,36.6,20.4,9242,101.4,1
24,17,-1111,-1111,37,80.7,24.3,19.1,12260,34.2,1
19,17,-1111,-1111,27.7,85,24.8,22.6,8320,33.8,1
51,21,-1111,-1111,34.3,87.1,33.7,26.1,6490,57.8,1
6,-1111,11,-1111,34.1,81.4,27.1,31.5,16180,72.7,1
63,-1111,-1111,-1111,-1111.1,-1111.1,32.7,21.2,2358,60.3,2
49,20,-1111,-1111,28.9,85.5,-1111.1,-1111.1,5977,35.8,1
64,12,-1111,-1111,-1111.1,-1111.1,34.5,-1111.1,4759,35,2
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2384,31.1,1
76,12,10,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3422,27.3,1
63,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2556,18.1,2
23,21,13,-1111,32.9,77.7,29.5,25,14235,106.1,1
22,10,-1111,-1111,34,82.3,29.4,37,7294,70.8,1
3,12,12,-1111,29,79.1,27.1,23.4,87428,154.9,1
63,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2237,13.4,2
21,14,26,-1111,25.8,77.1,23.8,21.1,11424,58.2,1
32,11,15,-1111,31.9,85.2,19.9,28.5,5396,28.9,1
22,10,-1111,-1111,25.9,74.9,21.7,27.1,17335,63.3,1
19,17,-1111,-1111,30.4,79.5,26,25,8934,39.7,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2951,15.3,1
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,15.7,4325,26.3,1
4,18,12,-1111,22.9,75.6,23.1,21.3,35743,95.2,1
67,12,13,-1111,-1111.1,-1111.1,-1111.1,15.6,4074,54.8,1
49,20,-1111,-1111,-1111.1,84.8,30.9,-1111.1,5205,53.1,2
22,10,-1111,-1111,34.8,82.1,27.5,31.6,14593,63.1,2
5,15,12,-1111,30.8,76.2,26.6,25.1,65687,95.4,1
67,12,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4269,50.6,1
7,-1111,12,-1111,28.2,75.6,23.9,20.7,32259,107.4,1
14,20,15,-1111,23.4,74.5,22.5,28.9,16097,76.5,1
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2776,35.2,1
76,12,10,-1111,-1111.1,-1111.1,-1111.1,15.2,3606,49.6,2
35,11,-1111,-1111,24.2,-1111.1,29.1,16.5,5696,57.4,1
72,14,15,-1111,35.2,-1111.1,-1111.1,22.1,3575,26.4,2
8,18,13,-1111,32.8,-1111.1,28.9,22,8785,32.4,1
22,10,-1111,-1111,28.2,79.7,27.6,28.5,8534,22.1,2
11,20,-1111,-1111,18.9,78.3,20.8,21,13249,95.6,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3465,36.2,1
8,18,13,-1111,34.1,79.1,32.7,24.1,12378,38.5,1
49,20,-1111,-1111,32.1,79.3,23.2,29.4,6488,61.4,1
6,-1111,11,-1111,27.1,79,25.3,23.8,23311,97.7,1
24,17,-1111,-1111,34.9,79.3,30.5,33.8,10818,45.6,1
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3037,33.8,1
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2960,30.9,1
41,-1111,-1111,-1111,-1111.1,-1111.1,28,26.9,4592,32.7,2
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,488,73.7,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,854,18.6,1
9,12,11,-1111,-1111.1,-1111.1,-1111.1,-1111.1,37239,107.3,1
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4088,75.9,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,153,0,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,276,0,1
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1133,182.7,1
17,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,11681,93.7,1
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,355,88,1
47,14,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3926,122.6,1
77,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,8308,78.9,1
37,11,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1804,128.2,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2491,91.9,1
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,395,0,1
77,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,9561,46,1
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1795,53.6,1
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1202,57.8,1
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1291,39.4,1
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1176,35.3,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1093,189.2,1
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,598,0,1
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1306,30.2,2
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1551,50.5,1
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2244,0,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1015,96.1,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,114,0,1
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1300,16.3,1
77,-1111,-1111,-1111,22.6,64.6,24.6,14.3,17218,51.9,1
7,-1111,12,-1111,22.8,72.7,23.8,20.2,23944,42,1
77,-1111,-1111,-1111,14.8,71,16.5,19.6,22678,87.2,1
36,17,-1111,-1111,32.7,74.2,24.5,25.6,10361,75.5,2
51,21,-1111,-1111,25.8,79.4,23.8,16.1,6343,36.3,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1082,39.9,1
88,-1111,-1111,-1111,26.6,83.4,22,18.1,4885,34.6,2
1,13,11,10,23.3,74.7,19.9,19.9,537647,69.8,1
6,-1111,11,-1111,27.9,77.6,25,29.4,31916,39,1
8,18,13,-1111,23.7,75.4,25.1,19.8,22206,49.8,1
3,12,12,-1111,20.9,70.7,19.7,18.7,149746,93.1,1
7,-1111,12,-1111,26.9,73.8,26.7,21.8,33439,21.3,1
51,21,-1111,-1111,36.9,66.8,20,18.1,11544,45.2,1
16,11,-1111,-1111,23.4,69.3,16,21.9,28886,63.4,1
7,-1111,12,-1111,26.7,73.5,25.7,16.2,45336,43.6,1
75,10,-1111,-1111,35.1,79.3,30.7,29.2,2858,59.8,2
68,19,22,-1111,35,88.8,30.2,29.7,3783,60.4,1
50,12,17,-1111,24.9,71.9,22.7,25.4,5191,84.3,2
13,13,-1111,-1111,22.3,77.4,21.5,21.4,22708,52.4,2
49,20,-1111,-1111,31.4,77.9,23.7,25.1,5033,95,2
70,14,14,-1111,30.9,83.9,25.2,23.7,2467,73.8,2
43,15,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,846,17.9,1
64,12,-1111,-1111,28.7,75.7,21,28.5,5529,55.6,2
67,12,13,-1111,33.5,-1111.1,21.9,27.4,3200,61.4,1
71,12,12,-1111,30,75,20.8,16.2,3575,61.1,1
63,-1111,-1111,-1111,39.1,76.8,29.7,34.6,2567,48.3,1
64,12,-1111,-1111,29.4,72.7,25.1,21.9,3723,55.1,1
41,-1111,-1111,-1111,-1111.1,-1111.1,26.8,25.2,1173,0,1
35,11,-1111,-1111,27.5,84.6,23.8,23.2,3610,60.7,2
43,15,-1111,-1111,29.9,87.2,26.5,32.2,3085,72.3,2
22,10,-1111,-1111,29.9,77.7,29.1,25.1,11601,121.1,1
33,12,14,-1111,27.5,82.6,21.1,27.5,9011,46.9,2
53,-1111,14,-1111,29.1,83,30,25,10083,38.5,1
68,19,22,-1111,35.8,79.1,30.2,32.8,3311,26,1
74,12,25,-1111,-1111.1,-1111.1,-1111.1,14.8,1540,46.9,2
67,12,13,-1111,-1111.1,-1111.1,27.5,21.5,3217,34.8,2
67,12,13,-1111,28.3,80.3,21.6,28.2,3227,32.1,2
19,17,-1111,-1111,24.4,78.6,23.6,19.8,10687,63.8,2
43,15,-1111,-1111,28.7,85.3,27.4,31.7,2780,16.5,2
70,14,14,-1111,25.9,81.4,27.6,30.9,2113,50.3,2
24,17,-1111,-1111,25,76,22.3,28.3,14158,80.2,2
39,12,-1111,-1111,35.8,88.3,31.6,33.7,2038,40.4,2
50,12,17,-1111,31.7,82.5,29.5,31.7,4636,58.4,2
76,12,10,-1111,29.8,78.2,24.4,26.2,4943,42.8,1
49,20,-1111,-1111,32.2,79.4,28.1,22.1,4327,38.4,2
43,15,-1111,-1111,34.2,-1111.1,26.1,25.9,2530,48.1,2
32,11,15,-1111,30.8,78.8,26.9,26,4830,83.5,1
71,12,12,-1111,34.6,78,28.5,24.5,2219,52.1,2
72,14,15,-1111,41.3,85.6,31,24.4,3051,90.9,1
8,18,13,-1111,29.1,81.8,27.4,23.3,13485,94.2,1
64,12,-1111,-1111,26.7,81,20.3,29,4420,74.9,2
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1636,37.4,1
72,14,15,-1111,31.6,89.1,28.6,37.8,2836,40.8,1
67,12,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2555,34.6,1
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1984,7,2
42,16,21,-1111,25.9,-1111.1,22.1,33.7,2411,30.2,2
76,12,10,-1111,34.5,80.3,29.5,34.3,3218,34.9,1
29,-1111,18,-1111,27.8,81.5,23.2,29.5,7148,21.4,1
43,15,-1111,-1111,28.3,76.4,22.4,31.5,2855,33.4,1
71,12,12,-1111,30.3,76.4,23.1,28.4,2906,17.9,2
52,15,13,-1111,34,80.5,31,28.1,7040,67.2,2
8,18,13,-1111,42.5,81.6,29.3,28.5,10149,56.4,2
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2198,21.5,1
70,14,14,-1111,-1111.1,82,14,23.7,1862,32.3,2
75,10,-1111,-1111,32.2,-1111.1,-1111.1,26.4,1614,31.4,2
74,12,25,-1111,26.5,-1111.1,29.2,30.1,1734,23.7,1
36,17,-1111,-1111,33.4,80.7,27.6,22.6,4306,51.7,1
62,17,-1111,-1111,33.2,-1111.1,28.2,-1111.1,1536,19.1,1
51,21,-1111,-1111,45.2,79.6,28.9,20.9,6274,45.6,1
62,17,-1111,-1111,30.8,81,23.5,-1111.1,2042,45.3,2
76,12,10,-1111,42.5,79.9,29.7,42.6,4594,19.7,1
71,12,12,-1111,30.2,74.5,24.8,21.9,4393,59.5,1
23,21,13,-1111,23.2,81.2,28.4,26.6,8198,79.5,2
61,13,-1111,-1111,-1111.1,-1111.1,25.8,17.8,1249,43.9,1
5,15,12,-1111,23.6,76.1,22.3,21,52197,165.1,1
72,14,15,-1111,40.3,83.6,24.3,34.2,2858,59.6,1
52,15,13,-1111,35.6,78.1,32.4,25.8,6002,46.6,1
45,15,-1111,-1111,23.7,77.9,24.2,23.5,7970,48.3,2
70,14,14,-1111,34.4,91.5,20.7,28.4,2399,17.9,2
70,14,14,-1111,28.6,87.8,-1111.1,23.5,2118,37.6,1
6,-1111,11,-1111,28,75.8,26.4,20.5,18572,125.5,1
76,12,10,-1111,42.4,79.1,25.1,26.1,3682,60.8,2
72,14,15,-1111,35.2,76.5,23.7,26.1,3503,34.5,2
70,14,14,-1111,29.4,76.7,21.6,22.8,2380,42.7,2
36,17,-1111,-1111,30,80.3,27,25.8,6517,95.1,1
71,12,12,-1111,35.4,76.4,29.6,28.8,2935,30.2,1
14,20,15,-1111,21.9,77.6,18.6,21.4,26412,88.2,1
22,10,-1111,-1111,30.2,80.5,24.1,24.2,10331,58.9,1
75,10,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1711,49.4,1
62,17,-1111,-1111,31.6,81,25.5,27.9,4389,51.4,2
1,13,11,10,20.7,69.3,18.4,15.6,201483,117.4,1
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,252,0,2
26,-1111,-1111,-1111,-1111.1,-1111.1,11.2,-1111.1,4245,75.4,2
6,-1111,11,-1111,25.8,78.8,23.7,17,37097,71,1
30,-1111,-1111,-1111,-1111.1,-1111.1,9,-1111.1,5932,42.7,1
42,16,21,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4736,42.7,1
2,17,11,19,21,72.8,21.6,14.2,119080,97.2,1
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4711,76.6,1
12,11,-1111,-1111,14.2,67.8,24,14.9,21522,76.9,1
3,12,12,-1111,25.8,74.3,27.7,14.6,202484,77.9,1
33,12,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,6275,14.4,1
6,-1111,11,-1111,22.3,-1111.1,23.8,20.1,21154,89.6,1
7,-1111,12,-1111,-1111.1,-1111.1,-1111.1,6.6,43126,32.1,1
81,14,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2941,121.2,1
3,12,12,-1111,30.4,76.3,26.5,21.4,152346,62.2,1
7,-1111,12,-1111,23.1,-1111.1,25.4,12.6,27328,37,1
24,17,-1111,-1111,-1111.1,-1111.1,-1111.1,19.2,11580,62.9,1
32,11,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,4118,51.8,1
1,13,11,10,27.3,71.6,21.3,16.7,2167891,93.9,1
7,-1111,12,-1111,25.8,-1111.1,-1111.1,15.5,29874,53.2,1
11,20,-1111,-1111,8.3,66,9.9,12,23521,167.2,1
58,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2760,38.7,1
23,21,13,-1111,11.5,-1111.1,-1111.1,-1111.1,16199,105.5,1
7,-1111,12,-1111,34.6,-1111.1,28.7,19.8,52448,51.3,1
85,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1853,52.5,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2270,71.9,2
5,15,12,-1111,30.4,72.2,24.4,17,80153,73.5,1
13,13,-1111,-1111,19.1,-1111.1,19.7,12.2,17325,106.2,1
18,14,-1111,-1111,17.4,-1111.1,12.9,8.5,12295,97.6,2
1,13,11,10,18.5,74.3,17.7,14.4,509324,105,1
12,11,-1111,-1111,11.3,68.6,17.3,15,31044,104.7,2
40,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,3107,97.8,2
1,13,11,10,28,72.2,23.4,16.3,320908,45.7,1
1,13,11,10,18.4,73.3,20.8,17.2,198250,90.9,1
29,-1111,18,-1111,-1111.1,-1111.1,-1111.1,6,10002,39.3,2
1,13,11,10,28.6,77.2,25.7,17.8,351853,60.2,1
1,13,11,10,22.5,73.2,20.3,14.6,488866,91.5,1
3,12,12,-1111,21.8,69.3,10.5,17.8,102303,243.3,1
3,12,12,-1111,27.6,67.5,25,16.9,109891,66.6,1
16,11,-1111,-1111,14.2,75.9,19.1,12.6,36997,92,1
2,17,11,19,18.8,71,14.4,16.8,84134,119.4,1
4,18,12,-1111,20.4,71.5,17.4,12.9,71837,96.8,1
1,13,11,10,18.4,71.4,17.4,10.9,196918,123.4,1
14,20,15,-1111,16.8,64.9,17.9,11.3,41479,101.7,1
6,-1111,11,-1111,12.5,73.1,23.2,22.9,27365,81.7,1
79,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,441,0,2
34,17,-1111,-1111,11.6,-1111.1,-1111.1,-1111.1,8229,81.8,1
10,25,-1111,23,18.6,72,20.9,17.2,54843,81.1,1
9,12,11,-1111,18.2,72.5,20.7,16.6,63936,109.1,1
5,15,12,-1111,28.2,74.6,25.4,18.7,89406,69.8,1
23,21,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,16050,91.1,1
24,17,-1111,-1111,-1111.1,-1111.1,18.6,-1111.1,11402,49,2
85,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2158,51.4,1
5,15,12,-1111,34.9,73.3,24.9,18.6,100242,53.8,1
21,14,26,-1111,23.3,-1111.1,21.3,21.3,8213,82.5,2
2,17,11,19,21.5,72.9,19.5,16.1,130322,80,1
6,-1111,11,-1111,20.1,76.2,13.9,11.4,29458,132.5,1
8,18,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,13577,52.1,1
4,18,12,-1111,25,78.1,22.2,24.1,60276,37.8,1
67,12,13,-1111,19.3,83.9,18.2,17.5,3261,78.5,1
10,25,-1111,23,17.6,77.1,17.2,19.9,62694,90.3,1
80,-1111,-1111,-1111,-1111.1,90.9,-1111.1,-1111.1,2149,67.3,2
84,25,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1043,98.3,2
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1237,0,1
9,12,11,-1111,10.3,69.3,10.9,14.3,39248,136.6,1
27,-2222,-2222,-2222,14.4,-1111.1,21.5,17.4,-2222,87.4,2
59,-1111,-1111,-1111,21.4,71.2,14.3,21.9,2324,64.8,2
79,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,471,102.4,2
37,11,-1111,-1111,-1111.1,-1111.1,12.9,-1111.1,1144,32.6,1
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2250,35.2,1
88,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1042,29.2,1
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,889,18.5,2
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,655,51.8,2
49,20,-1111,-1111,24.5,75.8,17.8,21.8,5244,66.8,2
5,15,12,-1111,22.8,76.1,16.2,21.1,101192,194.1,1
82,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,349,54.7,1
12,11,-1111,-1111,11.4,77.7,11.4,8.9,27847,58.9,2
47,14,-1111,-1111,15,71.9,13.8,14.2,7789,92.6,2
38,15,-1111,-1111,21.1,-1111.1,9.8,19.3,2823,0,2
10,25,-1111,23,17.1,78.1,18,20.2,71691,55.5,1
49,20,-1111,-1111,20.9,79.3,15.1,25.6,6693,52.3,1
47,14,-1111,-1111,8.7,70.2,11.6,20.1,6788,68.3,1
37,11,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,534,0,1
78,-1111,-1111,-1111,-1111.1,-1111.1,9.9,20.3,1874,60.6,2
80,-1111,-1111,-1111,-1111.1,-1111.1,6.8,-1111.1,2288,63.3,2
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,168,130.7,2
87,22,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1576,64.3,1
80,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,307,69.1,2
2,17,11,19,13.9,74.9,14.2,20,61303,93.2,1
79,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,324,0,2
82,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1510,39.3,1
38,15,-1111,-1111,12.1,86.9,-1111.1,-1111.1,1460,38.8,2
28,16,-1111,-1111,12.1,67.8,8.7,20.9,6532,94.8,1
11,20,-1111,-1111,13.6,75.8,12.8,20.7,33688,91.2,1
87,22,-1111,-1111,-1111.1,-1111.1,20.5,-1111.1,3294,64.7,2
84,25,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,973,89,1
58,12,-1111,-1111,25.7,81,25.3,31.6,3212,53.1,1
16,11,-1111,-1111,17.9,76.8,18.3,20.4,18749,90.9,1
79,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,115,107.3,2
80,-1111,-1111,-1111,-1111.1,-1111.1,12.1,-1111.1,1966,52.2,2
42,16,21,-1111,16.1,84.4,17.8,22.5,4699,84.8,1
31,22,-1111,-1111,28.6,76.8,18,21.4,6477,72,2
34,17,-1111,-1111,34.4,77.4,25.6,24.4,5406,64.3,1
75,10,-1111,-1111,21.2,-1111.1,26.7,17.2,4282,51.3,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,497,117.4,2
78,-1111,-1111,-1111,15.6,-1111.1,15.9,20.4,2169,17.7,1
81,14,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,752,109,2
37,11,-1111,-1111,8.4,-1111.1,4.2,14.2,1688,134.1,2
66,30,12,-1111,-1111.1,-1111.1,-1111.1,14.1,3277,72,1
6,-1111,11,-1111,22.7,78.8,22.6,24.2,26093,86.6,1
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,958,67,2
74,12,25,-1111,-1111.1,-1111.1,-1111.1,17,3061,49.1,1
37,11,-1111,-1111,10.8,-1111.1,10.9,16.9,2581,107.9,2
86,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1673,14.2,1
83,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,155,0,2
78,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,951,124.8,1
81,14,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,505,79.1,2
37,11,-1111,-1111,10.2,-1111.1,7,17,3707,116.5,2
38,15,-1111,-1111,16.9,76.6,9.1,20.7,2930,63.9,1
81,14,-1111,-1111,-1111.1,-1111.1,11.4,-1111.1,935,0,2
13,13,-1111,-1111,24.5,78.4,22,17.7,32985,55.9,1
82,-1111,-1111,-1111,-1111.1,89.5,13.8,-1111.1,1977,112.4,2
2,17,11,19,20.6,70.3,16.3,16.4,87577,129.9,1
2,17,11,19,21.1,70.6,19.2,18.3,95398,130,1
13,13,-1111,-1111,19.4,69.2,17.7,18.2,14599,77.3,1
11,20,-1111,-1111,18,73.5,18.8,18.3,11370,93.7,1
2,17,11,19,25.4,70.5,21,20.1,92560,143.8,1
9,12,11,-1111,20.3,72,19.3,21.3,23723,75,1
11,20,-1111,-1111,17.8,73.3,18.7,18.7,11139,69.1,1
12,11,-1111,-1111,24.9,71.2,23.5,24.2,11524,57.8,1
15,14,15,-1111,26.9,80.4,25.2,24.6,17333,50.7,1
9,12,11,-1111,23,78.2,20.5,22.1,51503,97.3,1
16,11,-1111,-1111,27.9,78.9,24.5,24.7,21623,63.4,1
3,12,12,-1111,22.2,68.1,21.3,20.4,-2222,227.6,1
6,-1111,11,-1111,23.3,73.7,17.5,22,33617,220.7,1
42,16,21,-1111,37.1,81.3,34.4,33.9,2735,32.6,2
6,-1111,11,-1111,23.7,76.6,20.5,24.7,21318,56.9,1
44,-1111,14,-1111,32.2,84.3,25.9,21.8,3409,21.3,2
4,18,12,-1111,23.7,76.4,20.3,27.8,58996,71,1
1,13,11,10,25.8,70.3,18.8,18.4,264560,75.5,1
67,12,13,-1111,-1111.1,-1111.1,17,-1111.1,2015,45.1,2
13,13,-1111,-1111,22.9,73.2,23.1,19.9,15876,66.7,1
6,-1111,11,-1111,28.7,71.9,17.6,21.8,16855,52.8,1
12,11,-1111,-1111,21.4,75.6,20.6,28.9,17984,70.7,1
16,11,-1111,-1111,21.3,73.4,19.8,17.6,35984,68.7,1
8,18,13,-1111,30.4,-1111.1,24.8,26.3,9336,43.7,1
35,11,-1111,-1111,-1111.1,78.5,23.9,26,6924,39.5,1
75,10,-1111,-1111,-1111.1,-1111.1,25.3,-1111.1,2414,13.7,1
3,12,12,-1111,24.2,77.6,24.4,21,108555,107.9,1
5,15,12,-1111,27.9,72.7,27,26.5,43450,86.3,2
26,-1111,-1111,-1111,21.8,65.6,14.1,19.5,6658,35.3,2
71,12,12,-1111,-1111.1,-1111.1,11.9,-1111.1,1687,59,1
53,-1111,14,-1111,-1111.1,-1111.1,29.4,21.4,9187,38.8,1
42,16,21,-1111,25.3,-1111.1,-1111.1,-1111.1,2396,6.1,1
43,15,-1111,-1111,-1111.1,96.4,-1111.1,-1111.1,1872,0,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,23.5,1955,57.2,1
67,12,13,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2415,57.2,2
69,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,18.2,6307,24.7,1
51,21,-1111,-1111,-1111.1,-1111.1,-1111.1,23.5,8529,30.3,1
6,-1111,11,-1111,29.9,71.5,21.5,24.3,18239,53.7,1
24,17,-1111,-1111,28.2,72.4,20.7,21,15429,69.1,1
3,12,12,-1111,25.5,77.1,21.9,24.1,159922,88.5,1
72,14,15,-1111,31.1,-1111.1,-1111.1,-1111.1,3321,41.5,2
21,14,26,-1111,19.7,71.1,19,22.3,12963,82.4,1
52,15,13,-1111,34.2,-1111.1,24.3,23.5,6703,49,2
67,12,13,-1111,16.4,-1111.1,18.4,16.3,1923,41.4,2
44,-1111,14,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1190,25.1,1
16,11,-1111,-1111,23,72.2,21.4,24.4,31233,58.8,1
4,18,12,-1111,27.4,75.8,18.7,26.6,66178,58.4,1
6,-1111,11,-1111,20.6,77.4,16.2,20.1,32754,102.1,1
35,11,-1111,-1111,28.9,80.5,28.8,23.7,6477,31.6,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1042,0,1
67,12,13,-1111,-1111.1,83.3,-1111.1,-1111.1,3163,36.7,1
16,11,-1111,-1111,26.9,69.7,18.4,21.5,36466,66.8,1
